CodProducto,NbrProducto,PVP,UltPrecioCompra,Inventariable,Subfamilia,ProveedorHabitual,Bloqueado,FechaUltModif,Tipo,TipoIVA
"01000002","KRIT CANAPE 125GR CUETARA",0.00000000000000000000,0.59583300000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000003","KRITITAS BOLSA 40GR",0.00000000000000000000,0.25100000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000004","KRIT SANDWICH QUESO 125GR CUET",0.00000000000000000000,1.03000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000005","TUC CRACKER 100GR",0.00000000000000000000,0.88000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000014","ORIGINAL 165GR PRINGLES",0.00000000000000000000,1.56000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000015","ORIGINAL 40GR PRINGLES",0.00000000000000000000,0.63500000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000016","MAIZ TOSTADO C/SAL 100GR CHURR",0.00000000000000000000,0.28000000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000017","GIGANTONES 100GR CHURRUCA",0.00000000000000000000,0.67791700000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000018","PIPA CHIC C/SAL  100GR",0.00000000000000000000,0.38208300000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000022","PIPA CALABAZA 100GR CHURRUCA",0.00000000000000000000,0.73708300000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000023","COKTAIL FRUTOS SECOS 100GR",0.00000000000000000000,0.35583300000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000025","CACAHUETES C/CASC.TOST. 100GR",0.00000000000000000000,0.34291700000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000027","ALMENDRA REPELADA FRITA 100G",0.00000000000000000000,1.35208300000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000030","PISTACHO TOSTADO 100GR CHURRUC",0.00000000000000000000,1.23000000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000046","LAY,S CAMPESINA 180GR PATATA",0.00000000000000000000,1.32666700000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000048","PELOTAZOS 130GR CHEETOS",0.00000000000000000000,1.05000000000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000049","DORITOS TEX MEX 150GR",0.00000000000000000000,1.08666700000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000050","CHEETOS RIZOS 100GR MATUTANO",0.00000000000000000000,1.09750000000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000051","LAY,S AL PUNTO DE SAL 170GR",0.00000000000000000000,1.21250000000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000053","FRITOS TIRAS DE MAIZ 156GR",0.00000000000000000000,1.03333300000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000055","BOCABITS 84GR MATUTANO",0.00000000000000000000,1.03285700000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000056","CHEETOS PANDILLA 75GR MATUTANO",0.00000000000000000000,1.05000000000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000057","RUFFLES ORIGINAL 170GR",0.00000000000000000000,1.21000000000000000000,1,"01","000399",0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000058","RUFFLES ONDULADAS JAMON 170GR",0.00000000000000000000,1.32700000000000000000,1,"01","000399",0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000059","BUGLES 3D'S 85GR MATUTANO",0.00000000000000000000,0.98750000000000000000,1,"01","000399",0,"01/08/13 00:00:00","TIENDA","IVA10"
"01000086","PALOMITAS RISI 90GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000087","RISKETOS RISI 120GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000088","TRISKYS RISI 110GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000089","PAJITAS KETCHUP 100GR RISI",0.00000000000000000000,0.67111100000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000091","GUSANITOS RISI 85GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000092","RISIBOL RISI 130GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000094","PIPA AGUA SAL 100GR DE LA VEGA",0.00000000000000000000,0.42900000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000095","PIPA CALABAZA 100GR DE LA VEGA",0.00000000000000000000,0.62920000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000096","CACAHUETE C/CASCARA DE LA VEGA",0.00000000000000000000,0.32400000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000097","MAIZ GIGANTE 100GR DE LA VEGA",0.00000000000000000000,0.50208300000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000098","PISTACHO IRAN 100GR DE LA VEGA",0.00000000000000000000,1.31791700000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000099","RUFLES YORK'ESO 170GR",0.00000000000000000000,1.32625000000000000000,1,"01",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000100","DORITOS BITS TWISTIES 95GR",0.00000000000000000000,1.11000000000000000000,1,"01","000393",0,"01/00/00 00:00:00","TIENDA","IVA10"
"01000107","EL PIPONAZO 100GRS GREFUSA",0.00000000000000000000,0.89285700000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000108","PIPA G TIJUANA 200GR GREFUSA",0.00000000000000000000,0.92090900000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000109","PIPAS G C/SAL 200GR GREFUSA",0.00000000000000000000,0.92090900000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000110","MIX 5 120GR GREFUSA",0.00000000000000000000,0.75900000000000000000,1,"01","000082",0,"05/02/13 00:00:00","TIENDA","IVA10"
"01000111","MISTER CORN 140GR GREFUSA",0.00000000000000000000,0.75888900000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000112","COCKERS COMBI 80GR GREFUSA",0.00000000000000000000,0.71700000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000113","GUBLINS GREFUSA BARBACOA 120GR",0.00000000000000000000,0.72000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000114","PAPADELTA GREFUSA 65GR",0.00000000000000000000,0.71692300000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000115","COCKERS STICKS GREFUSA 120GR",0.00000000000000000000,0.71700000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000118","MULTICEREALES VELARTE 70GRS",0.00000000000000000000,0.46791700000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000120","ROSQUILLETAS VELARTE 60 GRS",0.00000000000000000000,0.46800000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000123","PIPACHIC EJECUT.CHURRUCA 170GR",0.00000000000000000000,0.77000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000124","RISI PATATAS ONDULADAS 100GRS",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000125","RISI PATATAS CASERAS 100GRS",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000126","PALITOS SALADOS STIXX 80GRS",0.00000000000000000000,0.58687500000000000000,1,"01","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"01000129","GALLETAS SURT.SALADAS FIESTA",0.00000000000000000000,0.90000000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000131","RISI PATATAS ONDUL.JAMON 100GR",0.00000000000000000000,0.67125000000000000000,1,"01","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"01000132","ARTESANAS INTEGRALES 70GR",0.00000000000000000000,0.46791700000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000136","CEBOLLA 165GR PRINGLES",0.00000000000000000000,1.56000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000137","QUESO 150GR PRINGLES",0.00000000000000000000,1.56000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000138","PAPRIKA 165GR PRINGLES",0.00000000000000000000,1.56000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000139","JAMON 150GR PRINGLES",0.00000000000000000000,1.56000000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000140","PAPRIKA 40GR PRINGLES",0.00000000000000000000,0.63500000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"01000141","CEBOLLA 40GR PRINGLES",0.00000000000000000000,0.63500000000000000000,1,"01","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000007","QUESO CASERIO 8 PORCIONS 125GR",0.00000000000000000000,0.68000000000000000000,1,"02","000315",0,"05/30/12 00:00:00","TIENDA","IVA04"
"02000008","QUESO TRANCHETTES 150GR",0.00000000000000000000,0.70000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000009","QUESO PHILADELPHIA 200GR KRAFT",0.00000000000000000000,1.36000000000000000000,1,"02",,0,"02/14/13 00:00:00","TIENDA","IVA10"
"02000012","PASCUAL PACK4 NATURAL C/AZUCAR",0.00000000000000000000,0.92000000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000014","POSTRES PACUAL ARROZ PACK-2",0.00000000000000000000,0.83166700000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000029","SALCHICHAS FRANKFURT 140GR 6U",0.00000000000000000000,0.32708300000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000031","PATE PIARA PIMIENTA 100GR",0.00000000000000000000,0.79000000000000000000,1,"02",,0,"03/06/12 00:00:00","TIENDA","IVA10"
"02000036","MAGRO DE CERDO APIS 220GR",0.00000000000000000000,1.44000000000000000000,1,"02","000352",0,"05/23/12 00:00:00","TIENDA","IVA10"
"02000053","CAFE MARCILLA 250GR",0.00000000000000000000,1.69000000000000000000,1,"02",,0,"02/14/12 00:00:00","TIENDA","IVA10"
"02000059","LECHE PASCUAL 1L SEMIDES",0.00000000000000000000,0.83000000000000000000,1,"02","000315",0,"03/21/12 00:00:00","TIENDA","IVA04"
"02000061","AZUCAR BOLSA PAPEL 1KG",0.00000000000000000000,0.93000000000000000000,1,"02",,0,"02/14/12 00:00:00","TIENDA","IVA10"
"02000076","BICARBONATO SODICO 150GRS",0.00000000000000000000,0.50000000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000096","NESCAFE 50GR.NORMAL",0.00000000000000000000,1.41000000000000000000,1,"02","000315",0,"12/21/12 00:00:00","TIENDA","IVA10"
"02000101","MEMBRILLO QUIJOTE 400GR",0.00000000000000000000,0.98000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000102","NESCAFE 50GR.DESCAFEINADO",0.00000000000000000000,1.25000000000000000000,1,"02",,0,"08/31/12 00:00:00","TIENDA","IVA10"
"02000105","ENSALADA ISABEL MEDITERR.150GR",1.05000000000000000000,0.64000000000000000000,1,"02","000352",0,"06/13/12 00:00:00","TIENDA","IVA10"
"02000116","ENSALADA MEDITER. ISABEL 230GR",0.00000000000000000000,1.63000000000000000000,1,"02","000315",0,"12/10/12 00:00:00","TIENDA","IVA10"
"02000117","ENSALADA ISABEL RUSA 230GR",0.00000000000000000000,1.59000000000000000000,1,"02","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"02000126","LITORAL ALUBIAS A LA VASCA 430",0.00000000000000000000,2.04000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000127","FABADA ASTURIANA LITORAL 435GR",0.00000000000000000000,1.50000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000130","MEJILLONES 125GR.CALVO ESCAB.",0.00000000000000000000,1.16000000000000000000,1,"02","000315",0,"03/02/12 00:00:00","TIENDA","IVA10"
"02000137","COCIDO MADRILEÑO LITORAL 440GR",0.00000000000000000000,1.83000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000138","LENTEJAS LITORAL RIOJANA 430G.",0.00000000000000000000,1.38000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000142","GARBANZOS COALIMENT 540 GRS.",0.00000000000000000000,0.48000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000148","TOMATE FRITO 370GR ORLANDO FCO",0.00000000000000000000,0.91000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000150","GARBANZO COCIDO EL HOSTAL 400G",0.00000000000000000000,0.66000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000152","PISTO HELIOS FRASCO 1 KG.",0.00000000000000000000,1.05000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000157","ACEITE KOIPESOL GIRASOL 1LT.",0.00000000000000000000,1.82000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000160","ACEITUNA ESPAÑOLA REL.120G PAK",0.00000000000000000000,1.56000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000170","MAYONESA ASUA 225 DOSIFICADOR",0.00000000000000000000,0.73000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000174","BANDERILLAS PIC.330GR RIOVERDE",0.00000000000000000000,1.11000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000202","QUESO GRAN CAPITAN 250GR CURAD",0.00000000000000000000,2.77000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000203","QUESO G.CAPITAN 250GR SEMICURA",0.00000000000000000000,2.65000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000206","QUESO 250GR TIERNO COALIMENT",0.00000000000000000000,1.88000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000207","QUESO COALIMENT 250GR SEMICURA",0.00000000000000000000,1.96000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000208","QUESO COALIMENT 250GR CURADO",0.00000000000000000000,2.17000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000218","NATREEN COMPRIMIDOS 110UDS 8GR",0.00000000000000000000,0.95000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000224","LECHE LA LECHERA TUBO 170GRS.",0.00000000000000000000,1.10500000000000000000,1,"02","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"02000234","POTITO FRUTAS VARIADAS HERO",0.00000000000000000000,0.92000000000000000000,1,"02","000315",0,"01/10/13 00:00:00","TIENDA","IVA10"
"02000239","CHOPPED PORK MINI 380 CAMPOF",0.00000000000000000000,1.12375000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000240","MORTADELA MINI 380GR CAMPOFRIO",0.00000000000000000000,1.07875000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000241","MORTADELA MINI C/ACEITUNA 380G",0.00000000000000000000,1.13875000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000250","PECHUGA PAVO TODO SABOR 100GR",0.00000000000000000000,1.77000000000000000000,1,"02","000294",0,"04/24/13 00:00:00","TIENDA","IVA10"
"02000257","LONCHAS JAMON NAVIDUL 115 GRS",0.00000000000000000000,1.63583300000000000000,1,"02","000294",0,"04/30/13 00:00:00","TIENDA","IVA10"
"02000259","CAÑA DE LOMO L/100 CF",0.00000000000000000000,2.77000000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000263","CHORIZO IBERICO VELA 280GR",0.00000000000000000000,3.86416700000000000000,1,"02","000294",0,"10/05/12 00:00:00","TIENDA","IVA10"
"02000264","SALCHICHON IBERICO VELA 280G",0.00000000000000000000,3.89416700000000000000,1,"02","000294",0,"10/05/12 00:00:00","TIENDA","IVA10"
"02000278","SANDWICH MIXTO 120GR",1.65000000000000000000,1.05000000000000000000,1,"02",,0,"03/23/12 00:00:00","TIENDA","IVA10"
"02000287","MAGDALENA DE LAS HERAS 12 300G",0.00000000000000000000,0.81000000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000288","MAGDALENA LARGA BANDA 6U 175G",0.00000000000000000000,0.55000000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000290","MAGDALENA CUADRADA 6 UNI 175G",0.00000000000000000000,0.51333300000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000291","MAGDALENA RELL.ALBARICOQUE 6UD",0.00000000000000000000,0.71500000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000292","CROISSANTS BOLSA 160G",0.00000000000000000000,0.71500000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"02000295","SARDINAS PICANTONAS ALBO 120GR",1.95000000000000000000,1.06000000000000000000,1,"02","000315",0,"11/06/12 00:00:00","TIENDA","IVA10"
"02000356","FUET EXTRA 170GR. CAMPOFRIO",0.00000000000000000000,1.36687500000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000357","CHORIZO PUEBLO 250GR DULCE",0.00000000000000000000,1.83916700000000000000,1,"02","000294",0,"03/19/13 00:00:00","TIENDA","IVA10"
"02000362","LECHE DESNATADA RIO 1L",0.00000000000000000000,0.59000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000365","PAN D/MOLDE S/CORTEZA PANRICO",0.00000000000000000000,2.86666700000000000000,1,"02","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000369","PAN DE MOLDE PANRICO 500GR",0.00000000000000000000,1.76000000000000000000,1,"02","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000396","PEPINILLOS RIOVERDE 345GR",0.00000000000000000000,1.00000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000400","ALUBIA ROJA JA`E 390GR",0.00000000000000000000,0.59000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000402","VINAGRE VINO BLANCO 500ML COAL",0.00000000000000000000,0.35000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000406","MINI BABYBEL 4UDS",0.00000000000000000000,1.25000000000000000000,1,"02","000082",0,"04/09/13 00:00:00","TIENDA","IVA04"
"02000407","ATUN CALVO ACEITE GIRASOL 3UD",0.00000000000000000000,1.94000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000416","ALBONDIGAS LOZANO 1/2KG",1.60000000000000000000,0.98000000000000000000,1,"02","000421",0,"02/14/12 00:00:00","TIENDA","IVA10"
"02000420","LENTEJAS LOZANO C/CHORIZO 1/2K",0.00000000000000000000,0.84500000000000000000,1,"02","000306",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000421","SARDINA TOMATE CALVO 180GR",0.00000000000000000000,0.65000000000000000000,1,"02","000421",0,"02/15/12 00:00:00","TIENDA","IVA10"
"02000423","FABADA ASTURIANA LOZANO 1/2KG",0.00000000000000000000,0.99000000000000000000,1,"02","000306",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000431","ACEITUNAS EL FARO PACK-3 50GR",1.90000000000000000000,1.10000000000000000000,1,"02","000421",0,"02/14/12 00:00:00","TIENDA","IVA10"
"02000444","CRESPILLOS PAN LORCA",0.00000000000000000000,1.10000000000000000000,1,"02","000355",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000450","ATUN ACEITE CALVO RO-85GR",0.99000000000000000000,0.63000000000000000000,1,"02",,0,"02/14/12 00:00:00","TIENDA","IVA10"
"02000452","FOIE-GRAS TAPA NEGRA 80GR",0.00000000000000000000,0.95000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000463","ACEITE LATA 1L VERDE SALUD",0.00000000000000000000,5.13000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000464","ACEITE LATA 5L VERDE SALUD",0.00000000000000000000,22.20000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000465","MERMELADA BREVA 345GR CORTIJO",0.00000000000000000000,1.50000000000000000000,1,"02","000290",0,"03/12/12 00:00:00","TIENDA","IVA10"
"02000468","PATE DE ACEITUNAS NEGRAS 220GR",0.00000000000000000000,2.56000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000469","PATE DE ACEITUNAS VERDES 215GR",0.00000000000000000000,2.56000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000471","MIEL DE ROMERO 500GR CORTIJO",0.00000000000000000000,2.74000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000472","MIEL DE AZAHAR 500GR CORTIJO",0.00000000000000000000,2.79000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000473","MIEL DE TOMILLO 500GR CORTIJO",0.00000000000000000000,2.74000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000474","MIEL DE FLORES 500GR CORTIJO",0.00000000000000000000,2.50000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000475","SARDINAS ACEITE CALVO 180GR",0.90000000000000000000,0.50875000000000000000,1,"02","000421",0,"02/15/12 00:00:00","TIENDA","IVA10"
"02000514","MIEL DE EUCALIPTO 500GR",0.00000000000000000000,2.79000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000515","ACEITE EMBOLO 500ML CORTIJO",0.00000000000000000000,3.99000000000000000000,1,"02","000290",0,"04/25/12 00:00:00","TIENDA","IVA10"
"02000516","PASTELES DE CABELLO PAN LORCA",0.00000000000000000000,2.00000000000000000000,1,"02","000355",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000517","ROLLOS DE NARANJA PAN LORCA",0.00000000000000000000,1.60000000000000000000,1,"02","000280",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000518","BARRA PAN DE CUARTO",0.00000000000000000000,0.57000000000000000000,1,"02","000280",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000519","BOLSA NARANJAS ALMANZORA 5KG",0.00000000000000000000,2.00000000000000000000,1,"02","000281",0,"01/25/12 00:00:00","TIENDA","IVA10"
"02000530","CHORIZO DE PAVO L/100 CF",0.00000000000000000000,1.13100000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000531","SALCHICHON DE PAVO L/100 CF",0.00000000000000000000,1.20200000000000000000,1,"02","000294",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000554","CHORIZO PUEBLO 250GR PICANTE",0.00000000000000000000,1.84000000000000000000,1,"02","000294",0,"02/26/13 00:00:00","TIENDA","IVA10"
"02000563","PAN BL ANDALUCIA 500GR",0.00000000000000000000,1.58666700000000000000,1,"02","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000564","PANRICO INTEGRAL 520GR",0.00000000000000000000,2.26000000000000000000,1,"02","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000570","MIEL DE ENCINA 500GR CORTIJO",0.00000000000000000000,2.65000000000000000000,1,"02","000290",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000579","PAN MOLDE NORMAL 500GR",0.00000000000000000000,0.75571400000000000000,1,"02","000419",0,"02/17/12 00:00:00","TIENDA","IVA10"
"02000581","LECHE DESNATADA PULEVA 1LT",0.00000000000000000000,0.66000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000582","LECHE ENTERA PULEVA 1LT",0.00000000000000000000,0.74000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000583","CALLOS 350GRS LA NOREÑENSE",0.00000000000000000000,1.37000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000591","ALUBIA BLANCA EL HOSTAL 400GRS",0.00000000000000000000,0.66000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000607","ACEITUNA ESPAÑOLA RELLENA 150G",0.00000000000000000000,0.85000000000000000000,1,"02","000352",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000608","MORTADELA SICILIANA 130GR",0.00000000000000000000,0.70722200000000000000,1,"02","000294",0,"04/04/13 00:00:00","TIENDA","IVA10"
"02000609","JAMON COCIDO L/100GRS",0.00000000000000000000,1.04906300000000000000,1,"02","000294",0,"10/05/12 00:00:00","TIENDA","IVA10"
"02000617","QUESO LONCHAS EL CASERIO 150GR",0.00000000000000000000,0.65000000000000000000,1,"02",,0,"01/00/00 00:00:00","TIENDA","IVA04"
"02000621","ATUN CLARO COALIMENT PACK-3",0.00000000000000000000,1.84000000000000000000,1,"02","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000623","PICOS CLASICO PANRICO 260GR",0.00000000000000000000,1.27312500000000000000,1,"02","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000630","ACEITE PET 3L SIERRA MAGINA",0.00000000000000000000,7.50000000000000000000,1,"02","000387",0,"11/16/12 00:00:00","TIENDA","IVA10"
"02000631","ACEITE LATA 5L SIERRA MAGINA",0.00000000000000000000,13.75000000000000000000,1,"02","000387",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000632","ACEITE DORICA 750ML S.MAGINA",0.00000000000000000000,2.45000000000000000000,1,"02","000387",0,"01/24/13 00:00:00","TIENDA","IVA10"
"02000633","ACEITE DORICA 500ML S.MAGINA",0.00000000000000000000,1.80000000000000000000,1,"02","000387",0,"12/10/12 00:00:00","TIENDA","IVA10"
"02000634","ACEITE EGIPCIA 250ML C/ESTUCHE",0.00000000000000000000,2.60000000000000000000,1,"02","000387",0,"01/00/00 00:00:00","TIENDA","IVA10"
"02000638","SAL YODADA 1KG",0.00000000000000000000,0.42000000000000000000,1,"02","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
